OBJECTID,RAIN_ID,DATE,VILLAGE,MOO,TAMBON,DISTRICT,PROVINCE,REGION,UTM_E,UTM_N,ZONE,RAIN_24_HR,RAIN_3_DAY,WEATHER
7422,3176,24/7/2021 0:00,จันทเขลม,2,จันทเขลม,เขาคิชฌกูฏ ,จันทบุรี,ภาคตะวันออก,831718,1438980,47,0,0,ท้องฟ้าครึ้ม มีฝนตกเล็กน้อย ลมแรง
7423,15070,30/3/2022 0:00,พรุจำปา,3,เทพกระษัตรี,ถลาง,ภูเก็ต,ภาคใต้,424799,889289,47,0,0,ท้องฟ้าโปร่ง ไม่มีฝนตก
7424,11258,30/12/2021 0:00,บนควน,6,เขาพระ,รัตภูมิ,สงขลา,ภาคใต้,627967,777043,47,0,0,ท้องฟ้าครึ้ม เมื่อคืนมีฝนตก
7425,14306,12/3/2022 0:00,ปลายนาสวน,1,นาสวน,ศรีสวัสดิ์,กาญจนบุรี,ภาคกลาง,511475,1633827,47,0,0, ท้องฟ้าโปร่ง อากาศร้อน
7426,726,28/5/2021 0:00,  นาเปรื่อง,7,บ่อเกลือใต้,บ่อเกลือ,น่าน,ภาคเหนือ,726651,2112649,47,35,0,เช้านี้ท้องฟ้ามืดครึ้ม มีฝนตกปรอยๆต่อเนื่อง
7427,727,28/5/2021 0:00, ผักเฮือก,4, บ่อเกลือใต้, บ่อเกลือ, น่าน,ภาคเหนือ,726567,2111026,47,30,0,เช้านี้ท้องฟ้ามืดครึ้ม มีฝนตกปรอยๆต่อเนื่อง
7428,724,28/5/2021 0:00,   นาอุ่นนอก,6, หัวทุ่ง, ลอง, แพร่,ภาคเหนือ,581493,1995887,47,3,0,เช้านี้ท้องฟ้ามืดครึ้ม มีฝนตกปรอยๆต่อเนื่อง
7429,725,28/5/2021 0:00,ผามูบ,7,แม่พูล,ลับแล,อุตรดิดถ์,ภาคเหนือ,607446,1959576,47,17,0,เช้านี้ท้องฟ้ามืดครึ้ม มีฝนตกปรอยๆต่อเนื่อง
7430,722,28/5/2021 0:00, เหนือ,2,กำพวน,สุขสำราญ,ระนอง,ภาคใต้,436126,1035444,47,70,0,เช้านี้ท้องฟ้ามืดครึ้ม มีฝนตกปรอยๆต่อเนื่อง
7431,723,28/5/2021 0:00,แม่แสลบ,19,แม่สลองใน,แม่ฟ้าหลวง,เชียงราย,ภาคเหนือ,573851,2231283,47,52,0,เช้านี้ท้องฟ้ามืดครึ้ม มีฝนตกปรอยๆต่อเนื่อง
7432,720,28/5/2021 0:00,  ทับช้าง,1,แม่นางขาว,คุระบุรี,พังงา,ภาคใต้,440101,1015110,47,0,0,ท้องฟ้าครึ้ม ไม่มีฝนตก
7433,721,28/5/2021 0:00,  บ่อหิน,3,แม่นางขาว,คุระบุรี,พังงา,ภาคใต้,435414,1013526,47,0,0,ท้องฟ้าครึ้มฝนตกปรอยๆ
