OBJECTID,Event_ID,Geohaz_T,Geohaz_E,DATE,TIME,LATITUDE,LONGITUDE,UTM_E,UTM_N,ZONE,MAGNITUDE,DEPTH_KM,F_ZONE_T,F_ZONE_E,LOCATION,BAN,TAMBON,DISTRICT,PROVINCE,Geo_haz_T,Geo_haz_E,LS_Type_T,LS_Type_E,Effect
517,515,ดินถล่ม,Landslide,00:00.0,0:00:00,9.37184722,98.83939833,482366,1035967,47N,,,,,,,ปากฉลุย,ท่าฉาง,สุราษฎร์ธานี,,,,,ดินไหลปิดทับเส้นทางสัญจร บริเวณหมู่ 11 บ้านเทพนิมิต และหมู่ 15 บ้านนครบางจำ ตำบลตะกุกเหนือ  ส่งผลให้ถนนไม่สามารถสัญจรได้
153,187,หลุมยุบ,Sinkhole,00:00.0,0:00:00,8.11939323,99.65301035,571942,897555,47,,,,,,หนองเสม็ด,ควนกรด,ทุ่งสง,นครศรีธรรมราช,หินปูน,Limestone,,,หลุมยุบขนาดเส้นผ่าศูนย์กลางประมาณ 2 เมตร ลึกประมาณ 3-4 เมตร
554,542,ดินถล่ม,Landslide,00:00.0,0:00:00,16.04131142,99.27801803,529740,1773525,47,,,,,ถนนสาย 1117 (คลองแม่ลาย-อุ้มผาง)กม. 93-115 ,,,คลองลาน,กำแพงเพชร,,,,,ดินไหลปิดทับเส้นทางรถยนต์ไม่สามารถสัญจรไปมาได้ 
572,560,ดินถล่ม,Landslide,00:00.0,0:00:00,7.94143561,98.28148932,420807,877892,47,,,,,,,,กะทู้,ภูเก็ต,,,,,ดินไหลและมีต้นไม้หักโค่นขวางทางสัญจร
231,277,ดินถล่ม,Landslide,00:00.0,0:00:00,18.24,98.18,413308,2016932,47N,,,,,,ทุ่ง,บ้านทับ,แม่แจ่ม,เชียงใหม่,,,,,มีร่องรอยดินไหลเล็กน้อย บ้านแม่โถพบร่องรอยดินถล่มในพื้นที่นาข้าวประมาณ 2 ไร่
407,357,ดินถล่ม,Landslide,00:00.0,0:00:00,19.48,100.85,694173,2154985,47N,,,,,,งอบใต้,งอบ,ทุ่งช้าง,น่าน,,,,,ดินไหลลงมาปิดทับบ้านเรือนและหอประชุมเอนกประสงค์ รวม 3 หลัง ได้รับความเสียหาย
137,64,แผ่นดินไหว,Earthquake,00:00.0,12:49:00,9.84,98.58,453947,1087751,47,4,,ระนอง,RANONG,,,,เมือง,ระนอง,,,,,ประชาชนในตำบลหงาว ตำบลเขานิเวศน์ และตำบลหาดส้มแป้น รับรู้ถึงแรงสั่นสะเทือน และมีบ้านเรือนที่เกิดรอยร้าวที่บ้านหาดส้มแป้น ตำบลหาดส้มแป้น
580,555,ดินถล่ม,Landslide,00:00.0,0:00:00,15.98500665,98.83727887,482589,1767284,47,,,,,เส้นทางห้วยน้ำริน-อุ้มผาง กม. 69+100,,,อุ้มผาง,ตาก,,,,,ดินไหลปิดทับเส้นทางรถยนต์ไม่สามารถสัญจรไปมาได้ 
30,133,หลุมยุบ,Sinkhole,00:00.0,0:00:00,7.63169349,99.59038078,565117,843625,47,,,,,บริษัทกว้างไพศาล,,หนองเต็ง,เมือง,ตรัง,หินปูน,Limestone,,,หลุมยุบกว้าง 40 เซนติเมตร ยาว 50 เซนติเมตร ลึก 1 เมตร
372,294,ดินถล่ม,Landslide,00:00.0,0:00:00,7.00984153,99.976688,607879,774949,47N,,,,,,ผังปาล์ม 7,ปาล์มพัฒนา,มะนัง,สตูล,,,,,ดินไหลลงมาปิดทับบ้านเสียหาย 1 หลัง
295,373,ดินถล่ม,Landslide,00:00.0,0:00:00,19.32964199,98.30780074,427289,2137447,47N,,,,,,อีแลบ,ทุ่งยาว,ปาย,แม่ฮ่องสอน,,,,,ดินไหลทำให้คอสะพานเสียหายเล็กน้อย และพบดินไหลเล็กน้อย จำนวน 5 จุด
378,374,ดินถล่ม,Landslide,00:00.0,0:00:00,17.80689287,100.1132408,617984,1969171,47N,,,,,,ไฮ่ฮ้า,บ้านด่านนาขาม,เมืองอุตรดิตถ์,อุตรดิตถ์,,,,,ดินไหลปิดทับเส้นทางเข้าออกหมู่บ้านไฮ่ฮ้า จำนวน 4 จุด ไม่สามารถสัญจรได้
578,588,ดินถล่ม,Landslide,00:00.0,0:00:00,17.46900722,98.02693782,396681,1931704,47,,,,,,แม่สลิดน้อย ,แม่สอง ,ท่าสองยาง ,ตาก,,,,,ดินไหลปิดทับเส้นทางและมีเสาไฟฟ้าหักล้มปิดทับเส้นทาง ไม่สามารถสัญจรผ่านไปได้
573,561,ดินถล่ม,Landslide,00:00.0,0:00:00,9.49897721,100.0596461,616312,1050196,47,,,,,จุดชมวิวเฉวง,,บ่อผุด ,เกาะสมุย,สุราษฎร์ธานี,,,,,ดินไหลปิดทับเส้นทางสัญจรได้เพียง 1 ช่องจราจร
508,485,ดินถล่ม,Landslide,00:00.0,0:00:00,18.29,97.91,384794,2022614,47N,,,,,ศูนย์เด็กเล็กบ้านแม่เตี๋ย,,ท่าผาปุ้ม,แม่ลาน้อย,แม่ฮ่องสอน,,,,,ดินไหลทำให้พื้นดินที่รองรับตัวอาคารถล่มหายไปจากผิวดิน 2.8 เมตร รั้วทางด้านหลังของศูนย์เด็กเล็กพังเสียหาย
98,80,แผ่นดินไหว,Earthquake,00:00.0,19:10:00,15,98.42,437645,1658408,47,4.5,,เจดีย์สามองค์,THREE PAGODA,,,,สังขละบุรี,กาญจนบุรี,,,,,รู้สึกสั่นไหวบริเวณ อำเภอสังขละบุรี อำเภอทองผาภูมิ จังหวัดกาญจนบุรี
223,70,แผ่นดินไหว,Earthquake,00:00.0,18:08:43,19.75,99.69,572292,2183963,47,6.3,7,แม่ลาว,MAE LAO,,,ดงมะดะ,แม่ลาว,เชียงราย,,,,,"มีผู้เสียชีวิต 1 คน ส่งผลกระทบ 7 อำเภอ 47 ตำบล 478 หมู่บ้าน บ้านเรือนเสียหายรวม 8,935 หลัง"
475,448,ดินถล่ม,Landslide,00:00.0,0:00:00,9.98869028,98.6606238,462804,1104181,47N,,,,,,หลุมถ่าน,บางนอน,เมืองระนอง,ระนอง,,,,,ดินไหลลงมาทับบ้านนางอวยพร จันทร์เพ็ญ บ้านเลขที่ 32/39 ได้รับความเสียหาย
334,521,ดินถล่ม,Landslide,00:00.0,0:00:00,18.14181567,98.08590832,403306,2006115,47N,,,,,หลักกิโลเมตรที่ 173-174,,แม่เหาะ,แม่สะเรียง,แม่ฮ่องสอน,,,,,ดินไหลส่งผลให้สามารถใช้เส้นทางสัญจรได้ 1 ช่องทาง
266,331,ดินถล่ม,Landslide,00:00.0,0:00:00,8.42574339,99.78728693,586668,931452,47N,,,,,,วัดสมอ,กำโลน,ลานสกา,นครศรีธรรมราช,,,,,ดินไหลขนาดกว้าง 50 เมตร ยาว 50 เมตร ส่งผลให้บ้านเรือนเสียหาย 2 หลัง
443,467,ดินถล่ม,Landslide,00:00.0,0:00:00,20.25,99.66,568930,2239284,47N,,,,,,แม่เมาะ,เทอดไทย,แม่ฟ้าหลวง,เชียงราย,,,,,ดินไหลกีดขวางเส้นทางจราจร มาสามารถสัญจรได้
431,504,ดินถล่ม,Landslide,00:00.0,0:00:00,18.83212997,99.485697,551171,2082323,47N,,,,,,,แจ้ซ้อน,เมืองปาน,ลำปาง,,,,,ดินไหลปิดทับเส้นทางจราจร ไม่สามารถสัญจรได้
264,440,ดินถล่ม,Landslide,00:00.0,0:00:00,9.04094329,99.843264,592679,999485,47N,,,,,,สระสี่มุม,สิชล,สิชล,นครศรีธรรมราช,,,,,ดินไหลบริเวณบ้านนายนุกูล ช่วยพูล บ้านเลขที่ 30 สวนผลไม้เสียหายเป็นวงกว้าง ไม่มีผู้ได้รับบาดเจ็บ
198,45,แผ่นดินไหว,Earthquake,00:00.0,13:48:00,19.43,100.18,623879,2148832,47,4.1,,แม่อิง,MAE ING,,,,เทิง,เชียงราย,,,,,รู้สึกสั่นสะเทือนได้ที่ อำเภอเมือง อำเภอเทิง จังหวัดเชียงราย
186,235,หลุมยุบ,Sinkhole,00:00.0,0:00:00,7.04286582,99.91784671,601372,778587,47,,,,,,,ปาล์มพัฒนา,มะนัง,สตูล,หินปูน,Limestone,,,พบหลุมยุบจำนวน 3 หลุม ปัจจุบันได้ทำการถมกลบดินลงไปแล้ว
465,275,ดินถล่ม,Landslide,00:00.0,0:00:00,19.38,100.45,652275,2143513,47N,,,,,วนอุทยานภูลังกา,,ผาช้างน้อย,ปง,พะเยา,,,,,ดินไหล เกิดจากสภาพพื้นที่เป็นภูเขาสูงชัน ประกอบกับฝนที่ตกหนัก
212,208,หลุมยุบ,Sinkhole,00:00.0,0:00:00,9.95781615,98.64095525,460645,1100770,47,,,,,กลางถนนเพชรเกษม,หน้า อบจ.ระนอง,บางริ้น,เมือง,ระนอง,หินทราย,Sandstone,,,หลุมยุบขนาดเส้นผ่าศูนย์กลางประมาณ 1 เมตร ลึก 2 เมตร
117,106,แผ่นดินไหว,Earthquake,00:00.0,0:14:00,19.25,99.62,565157,2128606,47,4.1,2,พะเยา,PHA YAO,,,,วังเหนือ,ลำปาง,,,,,บ้านเรือนมีรอยร้าวเล็กน้อย ในพื้นที่บ้านค่ายวัง ตำบลวังแก้ว อำเภอวังเหนือ จังหวัดลำปาง 1 หลัง
